Seed;RMSE History;MMD History;Log-Likelihood History;Max EIG History;Deployment Time
550;[3.362457513809204, 2.3135533332824707, 2.317129373550415, 2.540889024734497, 2.752627372741699, 2.78831148147583];[0.4273624122142792, 0.284310519695282, 0.43275779485702515, 0.544786810874939, 0.6315733790397644, 0.6232717633247375];[-2.1138741970062256, -1.920106291770935, -3.583845615386963, -5.19627046585083, -6.260505199432373, -6.7100830078125];[];334.2826910018921
600;[3.4779739379882812, 2.565868616104126, 2.525505781173706, 2.605703353881836, 2.241896390914917, 2.4882025718688965];[0.42433440685272217, 0.3646489977836609, 0.4139736294746399, 0.48171013593673706, 0.43857571482658386, 0.5008743405342102];[-2.1737163066864014, -2.0082058906555176, -3.0001091957092285, -4.357950210571289, -4.00047492980957, -4.591634750366211];[];331.5978002548218
650;[3.5407519340515137, 2.1980247497558594, 2.1192288398742676, 2.144336462020874, 2.042813301086426, 1.8965871334075928];[0.43656808137893677, 0.3200068771839142, 0.38123151659965515, 0.42046284675598145, 0.34325549006462097, 0.2987476885318756];[-2.2121787071228027, -2.109245538711548, -2.5346813201904297, -2.8024840354919434, -2.8060879707336426, -2.745087146759033];[];329.2369406223297
700;[3.4655158519744873, 2.298448085784912, 2.3126485347747803, 2.218212127685547, 2.048280954360962, 2.125549077987671];[0.4309043884277344, 0.5031112432479858, 0.5907372832298279, 0.6079685688018799, 0.6064900159835815, 0.603341817855835];[-2.1853156089782715, -2.7672839164733887, -3.3948659896850586, -3.596649169921875, -3.5124690532684326, -3.519810438156128];[];335.3346073627472
750;[3.474484443664551, 3.0536937713623047, 2.3199784755706787, 2.0909218788146973, 1.8718276023864746, 2.144258737564087];[0.4471079111099243, 0.655532717704773, 0.5427696704864502, 0.5351414084434509, 0.4436410069465637, 0.4545595645904541];[-2.1904795169830322, -2.8748090267181396, -3.21061110496521, -3.40755033493042, -3.0656042098999023, -3.5354504585266113];[];330.5289890766144
800;[3.5488901138305664, 3.0666606426239014, 2.8242015838623047, 2.760511875152588, 2.2768280506134033, 2.048204183578491];[0.4226207137107849, 0.593111515045166, 0.809443473815918, 0.8381686806678772, 0.5672858953475952, 0.4296998083591461];[-2.211388349533081, -2.7472331523895264, -4.624472618103027, -5.4176483154296875, -3.509694814682007, -2.9978981018066406];[];336.15438628196716
850;[3.3409130573272705, 2.684919595718384, 2.6752655506134033, 2.7516913414001465, 2.4312169551849365, 2.1906161308288574];[0.43717724084854126, 0.41629040241241455, 0.5967183113098145, 0.6405079364776611, 0.459788054227829, 0.37403202056884766];[-2.1206741333007812, -2.447387933731079, -4.608148097991943, -5.360808849334717, -4.419917583465576, -4.0986857414245605];[];332.7805688381195
900;[3.5120975971221924, 3.663153886795044, 1.89467191696167, 2.0144314765930176, 1.796347737312317, 1.6912086009979248];[0.43827444314956665, 0.46244433522224426, 0.18225885927677155, 0.2709842026233673, 0.2515311539173126, 0.2513260245323181];[-2.1942410469055176, -2.2358672618865967, -1.5148483514785767, -2.111574411392212, -2.056993007659912, -2.1231093406677246];[];332.4462468624115
950;[3.4888288974761963, 2.537144660949707, 2.7742714881896973, 3.1243672370910645, 2.7633163928985596, 2.5197525024414062];[0.4305139482021332, 0.339012086391449, 0.6646888852119446, 0.7234660387039185, 0.5662307739257812, 0.5016186237335205];[-2.1909918785095215, -1.9865837097167969, -6.352850437164307, -8.048418045043945, -6.7581939697265625, -6.853720188140869];[];333.1455502510071
1000;[3.4790709018707275, 2.608219623565674, 2.135549306869507, 1.963582158088684, 2.07746958732605, 1.9402984380722046];[0.4421994388103485, 0.5933015942573547, 0.43591076135635376, 0.2824571132659912, 0.36391958594322205, 0.3262978196144104];[-2.195986032485962, -3.02983021736145, -2.7605533599853516, -2.503552198410034, -3.1692495346069336, -2.922611713409424];[];333.48989605903625
