Seed;RMSE History;MMD History;Log-Likelihood History;Max EIG History;Deployment Time
1100;[3.633084297180176, 3.1395931243896484, 3.2655029296875, 3.2441539764404297, 3.3080787658691406, 3.410754680633545];[0.3227347433567047, 0.5063446760177612, 0.5584137439727783, 0.6418260335922241, 0.6543572545051575, 0.6261316537857056];[-2.406907081604004, -3.362410545349121, -3.7934460639953613, -4.35437536239624, -4.585434436798096, -4.391117572784424];[];283.76958680152893
1100;[3.953230857849121, 3.2885842323303223, 3.476273536682129, 3.3828024864196777, 3.5174689292907715, 3.6938109397888184];[0.27360281348228455, 0.4103304445743561, 0.47408509254455566, 0.5689191818237305, 0.5907080769538879, 0.5520309805870056];[-2.441704750061035, -2.9833481311798096, -3.4453773498535156, -3.969292640686035, -4.215508460998535, -4.15886926651001];[];263.8849756717682
1150;[3.549370527267456, 3.155998468399048, 2.8417370319366455, 2.733569383621216, 2.5792274475097656, 2.503235340118408];[0.32456448674201965, 0.27572134137153625, 0.26889777183532715, 0.2795484662055969, 0.28285086154937744, 0.2698531448841095];[-2.3321547508239746, -2.2693140506744385, -2.2884762287139893, -2.435560464859009, -2.5353891849517822, -2.5046093463897705];[];323.83288311958313
1150;[3.819810152053833, 3.475393295288086, 3.1688992977142334, 3.044447183609009, 2.896247625350952, 2.8253061771392822];[0.2810384929180145, 0.23017656803131104, 0.2093854397535324, 0.20583564043045044, 0.22063592076301575, 0.20989474654197693];[-2.362546920776367, -2.3154983520507812, -2.2648534774780273, -2.512209415435791, -2.6249454021453857, -2.6385059356689453];[];282.0481262207031
1200;[3.5017285346984863, 3.2113938331604004, 3.7144227027893066, 3.8710153102874756, 4.411212921142578, 4.758277416229248];[0.3102601170539856, 0.2985483705997467, 0.5266562700271606, 0.6815251708030701, 0.779288113117218, 0.8934749364852905];[-2.3085689544677734, -2.3407864570617676, -3.3306827545166016, -4.546049118041992, -5.391080379486084, -6.918965816497803];[];255.06116127967834
1200;[3.7827274799346924, 3.5229485034942627, 4.039240837097168, 4.191265106201172, 4.762500286102295, 5.048377990722656];[0.268138587474823, 0.2588297724723816, 0.4963241517543793, 0.6887969374656677, 0.7634881734848022, 0.8859848976135254];[-2.3427767753601074, -2.3723156452178955, -3.405972480773926, -4.869183540344238, -5.978803634643555, -7.536629676818848];[];264.09344577789307
1250;[3.4876513481140137, 3.711305856704712, 3.7729403972625732, 3.714911937713623, 3.8015053272247314, 3.7668802738189697];[0.3158087134361267, 0.37544262409210205, 0.44005534052848816, 0.4559996426105499, 0.46246832609176636, 0.4470076858997345];[-2.328146457672119, -2.512240409851074, -2.7171785831451416, -2.744410753250122, -2.775790214538574, -2.7360126972198486];[];256.12483739852905
1250;[3.762364149093628, 4.063473224639893, 4.112889766693115, 4.003598690032959, 4.12662935256958, 4.105073928833008];[0.2784407436847687, 0.3395068943500519, 0.40321075916290283, 0.4217589497566223, 0.42460131645202637, 0.4191003441810608];[-2.34122371673584, -2.5902397632598877, -2.817004442214966, -2.8397607803344727, -2.891977548599243, -2.83434796333313];[];276.7497823238373
1300;[3.5354790687561035, 2.742750883102417, 2.553151845932007, 2.5756239891052246, 2.587820529937744, 2.5707340240478516];[0.3090335726737976, 0.2504650950431824, 0.25479599833488464, 0.267256498336792, 0.28153735399246216, 0.2843671441078186];[-2.30558705329895, -2.307325839996338, -2.329763174057007, -2.441310167312622, -2.512155532836914, -2.536874294281006];[];275.5829303264618
1300;[3.824474573135376, 3.02790904045105, 2.8084278106689453, 2.8787131309509277, 2.8802742958068848, 2.861997365951538];[0.26382386684417725, 0.16094978153705597, 0.16102208197116852, 0.17173105478286743, 0.1779283583164215, 0.17426036298274994];[-2.3408279418945312, -2.2364511489868164, -2.2556586265563965, -2.3970398902893066, -2.4560258388519287, -2.4427294731140137];[];257.9923186302185
